date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:58:55	36889/36889	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/home-showcase/home-showcase-6.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/home-showcase/home-showcase-6.jpg	(from https://bracketweb.com/trevlo-html/index-4-one-page.html)
22:58:56	110/110	---M--	200	added ('OK')	text/css	date:Tue,%2027%20Feb%202024%2013:01:38%20GMT	https://bracketweb.com/trevlo-html/assets/css/color-2.css	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/css/color-2.css	(from https://bracketweb.com/trevlo-html/index-5.html)
22:58:59	3560/3560	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/loader-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/loader-3.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:01	14960/14960	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/logo-light-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/logo-light-2.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:01	17252/17252	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/logo-light-4.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/logo-light-4.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:04	3380/3380	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/slider-cloud-5-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/slider-cloud-5-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:04	208852/208852	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/slider-5-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/slider-5-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:05	1300/1300	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/slider-shape-5-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/slider-shape-5-2.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:06	7680/7680	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/slider-shape-5-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/slider-shape-5-3.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:10	137574/137574	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/slider-5-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/slider-5-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:10	313540/313540	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/slider-5-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/slider-5-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:14	113653/113653	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/about/about-6-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/about/about-6-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:18	45316/45316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/about/about-6-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/about/about-6-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:22	11964/11964	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/about-mountain-6-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/about-mountain-6-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:23	3985/3985	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/about-parashoot-6-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/about-parashoot-6-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:27	25183/25183	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/tour-shape-bg-5-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/tour-shape-bg-5-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:27	36214/36214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-7-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-7-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:31	55391/55391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-7-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-7-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:31	45214/45214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-7-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-7-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:36	39347/39347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-7-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-7-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:39	6609/6609	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/tour-shape-5-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/tour-shape-5-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:44	131270/131270	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/feature-bg-2-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/feature-bg-2-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:48	22502/22502	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/feature-author-bg-2-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/feature-author-bg-2-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
22:59:52	12005/12005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/feature-author-image-2-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/feature-author-image-2-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:00	57294/57294	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:00	569843/569843	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/destination-bg-5-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/destination-bg-5-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:05	51677/51677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:05	66722/66722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:09	73712/73712	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:13	70960/70960	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:17	45330/45330	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:18	61648/61648	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:22	51036/51036	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:26	65735/65735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:30	61418/61418	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:34	62303/62303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:38	67199/67199	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:42	60372/60372	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:46	54703/54703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:50	63032/63032	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:50	64292/64292	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-1-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:55	76835/76835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-2-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:55	87922/87922	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-3-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:00:59	41809/41809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-4-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:03	50508/50508	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-5-5-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:07	308496/308496	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/offer-bg-3-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/offer-bg-3-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:11	37938/37938	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/offer/offer-3-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/offer/offer-3-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:15	1007/1007	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/offer-border-3-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/offer-border-3-2.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:19	1810/1810	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/offer-border-3-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/offer-border-3-3.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:24	324715/324715	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/testimonial-bg-4-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/testimonial-bg-4-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:28	13446/13446	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-4-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-4-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:32	15688/15688	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-4-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-4-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:36	96400/96400	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/client-carousel-shape-bg-2-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/client-carousel-shape-bg-2-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:37	803/803	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:37	830/830	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-1-hover.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-1-hover.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:38	1398/1398	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-2.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:38	1449/1449	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-2-hover.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-2-hover.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:38	580/580	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-3.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:39	606/606	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-3-hover.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-3-hover.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:39	672/672	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-4.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-4.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:39	674/674	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-4-hover.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-4-hover.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:40	1038/1038	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-5.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-5.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:40	1039/1039	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-4-5-hover.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-4-5-hover.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:43	66828/66828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/blog/blog-5-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/blog/blog-5-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:48	70299/70299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/blog/blog-5-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/blog/blog-5-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:48	89419/89419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/blog/blog-5-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/blog/blog-5-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:52	15818/15818	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/footer-bg-3-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/footer-bg-3-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:56	15795/15795	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-1.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:57	14360/14360	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-2.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:58	21652/21652	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-3.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:58	16794/16794	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-4.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:58	14086/14086	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-5.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-5.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:58	14980/14980	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-6.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/footer-widget-gallery-6.jpg	(from https://bracketweb.com/trevlo-html/index-5.html)
23:01:59	1784/1784	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/footer-shape-3-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/footer-shape-3-1.png	(from https://bracketweb.com/trevlo-html/index-5.html)
